type,rho
brightness_adjustment,0.9762038044012016
brightness_adjustment,0.9800472306668263
brightness_adjustment,0.9605939270823372
brightness_adjustment,0.9633998814495108
brightness_adjustment,0.8345473689871231
brightness_adjustment,0.9697457482767632
brightness_adjustment,0.9637250023969047
brightness_adjustment,0.94303984892692
brightness_adjustment,0.9776070900966632
brightness_adjustment,0.9935659168323823
brightness_adjustment,0.9972200889722264
brightness_adjustment,0.9890606450747895
brightness_adjustment,0.845258965596932
brightness_adjustment,0.8529718497977623
brightness_adjustment,0.7843089589751304
brightness_adjustment,0.358237412860332
brightness_adjustment,0.9208687035276484
brightness_adjustment,0.9557308785237011
brightness_adjustment,0.9822801708881309
brightness_adjustment,0.9716040106617596
brightness_adjustment,0.7255235240595738
brightness_adjustment,0.9446866706751564
brightness_adjustment,0.8528246502416084
brightness_adjustment,0.8475295880737725
brightness_adjustment,0.8218811108735716
brightness_adjustment,0.9107449929201227
brightness_adjustment,0.7938239645993866
brightness_adjustment,0.5952753351565242
brightness_adjustment,0.97415823866511
brightness_adjustment,0.9834467097529594
brightness_adjustment,0.9889789713312832
brightness_adjustment,0.987586122919694
brightness_adjustment,0.9782658778738066
brightness_adjustment,0.9852249629507412
brightness_adjustment,0.9944626318951759
brightness_adjustment,0.9850329638438069
brightness_adjustment,0.9082770020232872
brightness_adjustment,0.9463926202700276
brightness_adjustment,0.9712479176426615
brightness_adjustment,0.9123674723084841
brightness_adjustment,0.8680448904712166
brightness_adjustment,0.9619714272361702
brightness_adjustment,0.9507481399882449
brightness_adjustment,0.9206294114396123
brightness_adjustment,0.9652035094135323
brightness_adjustment,0.9901295672151108
brightness_adjustment,0.9934576136147133
brightness_adjustment,0.9842528567904343
brightness_adjustment,0.973522161996945
brightness_adjustment,0.9902629524053302
brightness_adjustment,0.9790836795400604
brightness_adjustment,0.9759874541456258
brightness_adjustment,0.9881351035127758
brightness_adjustment,0.9925130090767611
brightness_adjustment,0.9634978363360374
brightness_adjustment,0.9336480636074761
brightness_adjustment,0.9866101252933902
brightness_adjustment,0.9864105706307424
brightness_adjustment,0.9868091471097392
brightness_adjustment,0.8403334192190197
brightness_adjustment,0.9837504357218588
brightness_adjustment,0.9904736387722902
brightness_adjustment,0.9872776148130414
brightness_adjustment,0.9685475957084733
brightness_adjustment,0.9881114937762323
brightness_adjustment,0.9916775516106457
brightness_adjustment,0.9944455069156168
brightness_adjustment,0.9939844707944835
brightness_adjustment,0.9587420817005671
brightness_adjustment,0.9818582158825973
brightness_adjustment,0.93121375866951
brightness_adjustment,0.9220110979382673
brightness_adjustment,0.9778722623369666
brightness_adjustment,0.9877077242854193
brightness_adjustment,0.9910151709710617
brightness_adjustment,0.9830074149274425
brightness_adjustment,0.9935635449958442
brightness_adjustment,0.9925509231708572
brightness_adjustment,0.984604761938641
brightness_adjustment,0.9911689069984952
brightness_adjustment,0.987858789582481
brightness_adjustment,0.9926179102969079
brightness_adjustment,0.9940036975958727
brightness_adjustment,0.9859340248037569
brightness_adjustment,0.9825786894290163
brightness_adjustment,0.9809409912862197
brightness_adjustment,0.9761067305152332
brightness_adjustment,0.9602699853031875
brightness_adjustment,0.9743209317095183
brightness_adjustment,0.9851476289909926
brightness_adjustment,0.9871378534064956
brightness_adjustment,0.9762280609010954
brightness_adjustment,0.9741464039837101
brightness_adjustment,0.972021317713134
brightness_adjustment,0.9741035610755293
brightness_adjustment,0.9469252537263981
brightness_adjustment,0.9770465066180474
brightness_adjustment,0.9870569488443968
brightness_adjustment,0.993407428690457
brightness_adjustment,0.9697368489906268
brightness_adjustment,0.9497567341797067
brightness_adjustment,0.9895513028576433
brightness_adjustment,0.994064487909989
brightness_adjustment,0.9881777893315362
brightness_adjustment,0.9954994221544644
brightness_adjustment,0.994206981814646
brightness_adjustment,0.9927600600514229
brightness_adjustment,0.9942057024399782
brightness_adjustment,0.9915791352124566
brightness_adjustment,0.9925008023081416
brightness_adjustment,0.9962536950859016
brightness_adjustment,0.9929664989244693
brightness_adjustment,0.9940679058713118
brightness_adjustment,0.9926513053351452
brightness_adjustment,0.990809254771729
brightness_adjustment,0.8860745581384186
brightness_adjustment,0.985093528470485
brightness_adjustment,0.9934719135238581
brightness_adjustment,0.988301978259063
brightness_adjustment,0.9835996969303652
brightness_adjustment,0.9885851173639579
brightness_adjustment,0.9951948455352199
brightness_adjustment,0.9904346793513433
brightness_adjustment,0.9808878770202081
brightness_adjustment,0.9563544803044368
brightness_adjustment,0.9903794050695346
brightness_adjustment,0.9785864561246268
brightness_adjustment,0.8429289281567323
brightness_adjustment,0.9900486855642362
brightness_adjustment,0.9969613403043786
brightness_adjustment,0.9958228794589681
brightness_adjustment,0.9851760538315799
brightness_adjustment,0.8402706918665338
brightness_adjustment,0.9348185868861402
brightness_adjustment,0.8805958855722057
brightness_adjustment,0.8551872324796775
brightness_adjustment,0.9329316252383374
brightness_adjustment,0.9877080195657288
brightness_adjustment,0.9700935415931898
brightness_adjustment,0.9142395166517424
brightness_adjustment,0.9642353848751065
brightness_adjustment,0.9868617661126481
brightness_adjustment,0.9657715533425444
brightness_adjustment,0.9293717509049628
brightness_adjustment,0.9417346244114649
brightness_adjustment,0.9877924299160504
brightness_adjustment,0.9812188855220755
brightness_adjustment,0.9375701346517251
brightness_adjustment,0.9789853898073632
brightness_adjustment,0.9780451424993185
brightness_adjustment,0.9868090243860232
brightness_adjustment,0.9814945115900966
brightness_adjustment,0.9138202524833746
brightness_adjustment,0.9518527140969435
brightness_adjustment,0.9924267432463272
brightness_adjustment,0.9836863522919105
brightness_adjustment,0.9762676158104715
brightness_adjustment,0.9859035834072122
brightness_adjustment,0.9945026880583893
brightness_adjustment,0.9853311329164178
brightness_adjustment,0.9791983395567239
brightness_adjustment,0.9873738241526444
brightness_adjustment,0.9741173256989938
brightness_adjustment,0.947301909195229
brightness_adjustment,0.9806443300314251
brightness_adjustment,0.9914707214631516
brightness_adjustment,0.9819675436060282
brightness_adjustment,0.963008331320302
brightness_adjustment,0.9812200348664973
brightness_adjustment,0.988702244585379
brightness_adjustment,0.9929416158307083
brightness_adjustment,0.9517392123015544
brightness_adjustment,0.9751819972741748
