rho,label
0.7621362771443063,0
0.5101734963092928,0
0.7237841236156911,0
0.4608091959949834,0
0.7784559980457406,0
0.6193740100200155,0
0.6017182411471854,0
0.7499238020357208,0
0.5721169674292541,0
0.7275564809808874,0
0.6119202818820758,0
0.41287843011113334,0
0.49342344764212853,0
0.588745439563028,0
0.6703136231230572,0
0.5396674856275347,0
0.5362370678672241,0
0.5963957880317565,0
0.662310759677888,0
0.5318974030845011,0
0.5831828303146847,0
0.21841968464027933,0
0.6652156204207783,0
0.3779152977575783,0
0.6481899971350672,0
0.6065543288901398,0
0.5756149327057767,0
0.6310380476167554,0
0.41524550020610124,0
0.5585989961157773,0
0.5676956662343511,0
0.3992770530095632,0
0.6080782149935018,0
0.5821651956628654,0
0.5911733745096228,0
0.5399298698468316,0
0.3160830196710792,0
0.7218447714685161,0
0.6464130349614003,0
0.5458638962847587,0
0.6794760265272626,0
0.3016384434515242,0
0.6050560573689714,0
0.4597214843945851,0
0.7532184232971667,0
0.6226649128851987,0
0.7137125146886323,0
0.6881600473687006,0
0.4340605350261374,0
0.6987691532509107,0
0.49138386733493944,0
0.41679723841296457,0
0.7088798338632621,0
0.5440578582179599,0
0.5321025444505566,0
0.5307019708567691,0
0.4946348741137687,0
0.5188649501021915,0
0.522340742824236,0
0.42408498055376426,0
0.6453728336916975,0
0.5145106293982539,0
0.5616748668107318,0
0.3519479259176004,0
0.7760610524416879,0
0.5685295144682638,0
0.763916775688385,0
0.659658924490185,0
0.40471308626352126,0
0.7030291235650347,0
0.5312911295401376,0
-0.029942387681813523,0
0.5214635429339677,0
0.14129858642965293,0
0.5780014921380633,0
0.3199151486674128,0
0.41530683047615186,0
0.5658543862760549,0
0.2946897892210261,0
0.5942931966592436,0
0.5033105119577481,0
0.3566941452849331,0
0.5752911046888732,0
0.19855807539744488,0
0.5595309230188603,0
0.3756177007476318,0
0.23092630708107412,0
0.6013085523888727,0
0.42736644345404434,0
0.45453330604390313,0
0.6458783360152688,0
0.17229687331573545,0
0.6451023436491006,0
0.5161906429049649,0
0.6226558444444046,0
0.5388014239619869,0
0.6801574468624112,0
0.6459241420950358,0
0.4848087950269223,0
0.5534939291772857,0
0.5833947762737697,0
0.4710837441276518,0
0.5632893258302933,0
0.4898126043538892,0
0.6220427815445742,0
0.5900996002355514,0
0.6562962672898112,0
0.6764067163951826,0
0.33111980266282864,0
0.6505734816824222,0
0.5611576662109029,0
0.19077165529406193,0
0.5459375504375418,0
0.4671567492129526,0
0.5685465729935122,0
0.6541387570188681,0
0.543557526658147,0
0.6962398071060425,0
0.35530438081117455,0
0.6215660521597252,0
0.5859704699431135,0
0.36782185811198825,0
0.5666740062863805,0
0.4145719148403264,0
0.6018017598913524,0
0.5119240734655051,0
0.42968752262704124,0
0.4562840977596149,0
0.5459013075524549,0
0.5689858113191795,0
0.3008668470364734,0
0.3580703903777363,0
0.46134268737697126,0
0.3964323407411871,0
0.3487861825646674,0
0.42627789141818584,0
0.37151466950435813,0
0.3806300308265624,0
0.45947535175414583,0
0.23139877655855845,0
0.49270292335887084,0
0.4898283067287494,0
0.5548581654595782,0
0.4154956198303545,0
0.5631612810939155,0
0.4464163727987488,0
0.41798709471114315,0
0.5193698815344062,0
0.43163131802324395,0
0.5300062790980896,0
0.747162552259253,0
0.2577422651906175,0
0.7240320894226149,0
0.36341610852306816,0
0.7496595760363336,0
0.5113757213235534,0
0.7108961555480033,0
0.701387349446462,0
0.43503478616135616,0
0.756850337670944,0
0.5978319905736589,0
0.48661294639138825,0
0.5097980904139872,0
0.2669880389252402,0
0.751901281892558,0
0.4526048365611743,0
0.5070944126518846,0
0.5484278260824085,0
0.41851665176267466,0
0.6423912070744873,0
0.771234732773848,0
0.5458877204988289,0
0.658998662103574,0
0.3923497510091093,0
0.850114330888115,0
0.5146484988284461,0
0.7025586155942624,0
0.7136135030894326,0
0.4913702596574683,0
0.8010337850882318,0
0.5503987271728628,0
0.49109806927032934,0
0.40640801571164437,0
0.1922747538842147,0
0.5735718437057511,0
0.35087897499392795,0
0.561010251896412,0
0.4787325092986922,0
0.31231990131376197,0
0.5291050783598944,0
0.4725239657883142,0
0.3530100973465488,0
0.29975462774542094,0
0.5721337693841817,0
0.474589798714751,0
0.5662150533512936,0
0.48798905797142167,0
0.593995410397502,0
0.320121039041456,0
0.5771468944241498,0
0.640311731064907,0
0.5033803355751454,0
0.6199526689937079,0
0.27191954412683617,0
0.6495427828663113,0
0.4877931937596691,0
0.6056283823445963,0
0.6299175539500288,0
0.586962981425858,0
0.5898298811266081,0
0.6315211588054257,0
0.3907601652309098,0
0.47866332109101406,0
0.2035670826182641,0
0.7059003519865066,0
0.42093684055887587,0
0.5892139123037743,0
0.5574488610682339,0
0.23288706987904295,0
0.7146082254552546,0
0.6081936676749672,0
0.5491721108328419,0
0.4942235548021385,0
0.41889542380039196,0
0.7383405636029753,0
0.5511162847526788,0
0.6456679186092787,0
0.605547168415541,0
0.5174838362775896,0
0.6567689831953171,0
0.557752836199826,0
0.5449931881030896,0
0.5004950026555919,0
0.42288986976075454,0
0.6091524801135845,0
0.30836155955340305,0
0.35143075001852236,0
0.47704929373331,0
0.7120351429621729,0
0.5367419350971687,0
0.6282098064435518,0
0.27561782605655605,0
0.41474086329017396,0
0.5309125055034117,0
0.6291602509239036,0
0.4204684852604294,0
0.6447855635683214,0
0.5706487705624221,0
0.47010159859928713,0
0.6264800577381116,0
0.5486604925507699,0
-0.11287179220508088,0
0.4493228473896025,0
0.11369063828062416,0
0.5016056960692635,0
0.40732038467873216,0
0.5221844196070613,0
0.6267059860181755,0
0.10014213309209222,0
0.5136365171248921,0
0.5380076950803062,0
0.0861917134382692,0
0.5700895317453257,0
0.5398550826759531,0
0.5240709708327125,0
0.5718042888613485,0
0.4349037777269187,0
0.6274353295252555,0
0.4778853740269451,0
0.4994446410983148,0
0.6669004782689384,0
0.4076383539577356,0
0.5070037473693506,0
0.46470231247277827,0
0.6849941271551467,0
0.5195040592725381,0
0.6118088342036224,0
0.6675169664741039,0
0.37465890932018076,0
0.7381079279858411,0
0.7643808040055802,0
0.3169218682050562,0
0.5602610133713145,0
0.27736105005843503,0
0.7487082016873694,0
0.3980632190734841,0
0.6770727243755362,0
0.6565138686084637,0
0.5233788891214359,0
0.7206808947553108,0
0.651885705040031,0
0.4736605817639441,0
0.4835695934081796,0
0.16056314727090473,0
0.7987583866232775,0
0.3527032919016198,0
0.7137885578424732,0
0.47175126873650763,0
0.3125398967441639,0
0.7170802058563883,0
0.5866262280555475,0
0.5458874235182332,0
0.6268125741036574,0
0.5176696114874587,0
0.6518048321826566,0
0.48581966775761964,0
0.41203552934616006,0
0.5995869816457811,0
0.6591236091242358,0
0.5888264776818947,0
0.6599677249372499,0
0.4598488862828932,0
0.5255847797470554,0
0.3167923994229812,0
0.7196122138630483,0
0.30025793580883925,0
0.4989121127065851,0
0.4881014727608643,0
0.459316948106422,0
0.6759121125711012,0
0.47255306539960545,0
0.1457060483630626,0
0.35027389859179525,0
0.5859586676701429,0
0.44426360968146966,0
0.4465910029321514,0
0.3764706876140157,0
0.5394786291628891,0
0.26851073426003275,0
0.5884783562492849,0
0.6213199968075392,0
0.44634665548929514,0
0.6760207252126322,0
0.5234213443965517,0
0.723535807129573,0
0.564478281376209,0
0.5304994547482488,0
0.6330986330173893,0
0.6337365378215922,0
0.6692966385884969,0
0.4743501073827586,0
0.6960090056263526,0
0.44071256976044426,0
0.17136078727814183,0
0.5376691808606348,0
0.2897459297731515,0
0.5443112773050673,0
0.3593020251960015,0
0.4338795893877072,0
0.49595199519078476,0
0.4049095026475787,0
0.12735005882399064,0
0.5768939679907364,0
0.3293105854546228,0
0.5426504771875634,0
0.3721777230145906,0
0.4343739792526415,0
0.32300883480068476,0
0.266204005604554,0
0.5497518071625673,0
0.6923251648426448,0
0.25817017510967366,0
0.6324459248894027,0
0.5208130551013495,0
0.7405464329050357,0
0.608397217095299,0
0.5850247764015472,0
0.7118527694908104,0
0.5116995014636787,0
0.702660572256095,0
0.5834875061278257,0
0.7132099146840901,0
0.5258669071535546,0
0.3514614294040023,0
0.6707721333246223,0
0.5327634363610899,0
0.5100844969913273,0
0.5927145427029689,0
0.6224023670805103,0
0.5374619094949333,0
0.4579152890839481,0
0.16465221781117645,0
0.43210464497780793,0
0.6774281896828052,0
0.4556240626598636,0
0.5073797059440355,0
0.46219139478961124,0
0.5424396017280236,0
0.36381348368700506,0
0.5074346891094322,0
0.6474520895980317,0
0.3012051443062064,0
0.47805601692846855,0
0.2678289204860771,0
0.7812174559136416,0
0.417901785446727,0
0.6014266095201531,0
0.529465693705694,0
0.4114452308757148,0
0.6353926789846328,0
0.5896896510633962,0
0.3830851376153944,0
0.5062123986435949,0
0.3901919453574106,0
0.6985506687928552,0
0.4297406535524661,0
0.5438568918079689,0
0.6058699383334996,0
0.40684161184259254,0
0.6558620951405842,0
0.6798088000708089,0
0.46297934488463505,0
0.5458949725514455,0
0.31267747087228126,0
0.6429771742057316,0
0.5199855105902859,0
0.68937431224959,0
0.6379451840739914,0
0.42512960084602636,0
0.5977436903312706,0
0.5650957474350965,0
-0.05161627579700887,0
0.3960625431756624,0
0.18374693462346495,0
0.48708428884002913,0
0.42789033100172313,0
0.6349609204964534,0
0.6088134121386649,0
0.05076862565084351,0
0.5526727865498632,0
0.7528982107494679,0
0.522681297668872,0
0.5541881080872247,0
0.4118868934508566,0
0.806968268343648,0
0.5403569650554522,0
0.650175496943906,0
0.6831848355863932,0
0.562273990508206,0
0.7292737768809499,0
0.625239735948755,0
0.6291660263577236,0
0.6408861487043419,0
0.5300789768347225,0
0.7654273072903292,0
0.6104427376444025,0
0.6564197637764658,0
0.7044359668396099,0
0.48084818818582464,0
0.7777098560428929,0
0.5791142921844095,0
0.31043075136994436,0
0.33010437209555654,0
0.2544313856018431,0
0.5184370876200258,0
0.3773384565282051,0
0.5419004676998704,0
0.44491126356983757,0
0.3727113039874281,0
0.4876256155832708,0
0.5925794053232781,0
0.19218513719145638,0
0.5654191546472829,0
0.5030949184625839,0
0.46517492417561546,0
0.39272718488606084,0
0.4297498378346446,0
0.6486792023298682,0
0.5964144751678243,0
0.3852857837029955,0
0.5311393637285209,0
0.15083659559457127,0
0.5032271585016753,0
0.5517922654178458,0
0.5831164221015955,0
0.565150800643649,0
0.3649267904124765,0
0.6399162195072192,0
0.44332546593233835,0
0.6069733524452041,0
0.5764174814578856,0
0.41174698655820624,0
0.5462392117106109,0
0.697155970562365,0
0.5056324441318457,0
0.5784378470395029,0
0.3909447659187951,0
0.6121649126048121,0
0.718160980468187,0
0.5034640493486118,0
0.5840953521948151,0
0.2756655166329684,0
0.6056045139033608,0
0.5173785869712989,0
0.6379878184920755,0
0.5299868994319387,0
0.4388545564925075,0
0.7215401465817276,0
0.5273932249009333,0
0.6252724117781372,0
0.5607815763645476,0
0.26494989093029037,0
0.2888846017370668,0
0.3053923529572928,0
0.6260983056953987,0
0.3892509796584269,0
0.6435403018149198,0
0.5169698704226703,0
0.1662081183290013,0
0.6458940124178454,0
0.7276676657977504,0
0.4066778158867428,0
0.696671561483232,0
0.39147278235764416,0
0.7823663682813324,0
0.6459819057847465,0
0.6097629693467405,0
0.7796976045741775,0
0.5782688627121995,0
0.6722257130976098,0
0.47013124546327445,0
0.03504629310522595,0
0.3745665250224349,0
0.2916943123484658,0
0.4493312677928196,0
0.34637833664130807,0
0.3171268427623088,0
0.5327729455459299,0
0.3536571536128336,0
0.4350679924202645,0
0.5523084197635726,0
0.5223120048696223,0
0.6388544422846061,0
0.42650474427233265,0
0.4326321188890841,0
0.46316503035220713,0
0.4574785230534762,0
0.4854101626226633,0
0.6256422418874606,0
0.35927188718607267,0
0.5227259558106309,0
0.7888162704374754,0
0.5702393405839447,0
0.3811466644775534,0
0.5872381754896122,0
0.4846011649640284,0
0.5468986127348632,0
0.4741747837696533,0
0.607943173262726,0
0.5130404129792102,0
0.5696590015499977,0
0.6499605960125109,0
0.5280809563150042,0
0.4925230728928914,0
0.5793487774102344,0
0.46855557459677183,0
0.4949896717032837,0
0.631662676956503,0
0.5928302718568708,0
0.5715693572560676,0
0.45349392662177096,0
-0.01450308701202952,0
0.43421664621987116,0
0.49544652330051364,0
0.5238763126080505,0
0.43908889990340005,0
0.5301430838503427,0
0.42134326464288946,0
0.3367559091085807,0
0.5311979825751304,0
0.5503574734841142,0
0.2982409942258943,0
0.6764206604859921,0
0.24433544871438465,0
0.5938962154922586,0
0.4697784208924232,0
0.48426026150786805,0
0.6507102330904523,0
0.5035851396571551,0
0.5184483230375186,0
0.5408290603444588,0
0.3409775854721961,0
0.6903180909043273,0
0.517173153656298,0
0.6960471015609845,0
0.5075504464956165,0
0.6085330191096571,0
0.5676133858884888,0
0.38902746553305073,0
0.6436264672880284,0
0.5809695001404186,0
0.4592297651824046,0
0.6437409536048215,0
0.203258716377246,0
0.6427181180736964,0
0.42583312388141525,0
0.5003446734998015,0
0.5258209012903297,0
0.5995393935467747,0
0.5345376920419238,0
0.5461936710788036,0
0.48520081485048727,0
0.5027553737015628,0
0.41136598475410024,0
0.5779516124494006,0
0.4088358337639672,0
0.4378052962351899,0
0.5779117654913578,0
0.6509256668410047,0
0.45948045699925644,0
0.6153671846737351,0
0.43318728982708177,0
0.5639618315448184,0
0.49891734859979475,0
0.617188254307671,0
0.6600934243226093,0
0.5344962520949283,0
0.7070000188815585,0
0.5390058006159338,0
0.6056181072735837,0
1.0,1
0.4111353805739679,0
0.5747007238672457,0
0.35245651561851515,0
0.7665015760828144,0
0.41514991319493655,0
0.6480655341449747,0
0.6975351449951891,0
0.5765227352430113,0
0.656769475247409,0
0.6890799874623093,1
0.5495504796549189,0
0.6394858775602387,0
0.2892530212591643,0
0.6976993018087836,0
0.5574404893933809,0
0.632250395544247,0
0.6307783657407006,0
0.45837774351057364,0
0.5802688001407383,0
0.7797855960053948,1
0.6555959904010172,0
0.6677528482217706,0
0.3983118458775753,0
0.7288317884256252,0
0.5634135045167165,0
0.6289476900456122,0
0.6860332628341184,0
0.5970709127560514,0
0.6412889874797434,0
0.6744827258655576,1
0.5758245617722482,0
0.6420789070188267,0
0.20918505836335574,0
0.6254970287251518,0
0.4971235182108119,0
0.5535564003146277,0
0.6152829584384695,0
0.5157756587334726,0
0.5093803887449188,0
0.9785500429152347,1
0.3618791081652534,0
0.5078600889360464,0
0.2945495992428243,0
0.7390404962910879,0
0.3922165678332323,0
0.6235525500583745,0
0.6525198685065262,0
0.5161116146702411,0
0.6457672159293119,0
0.985843017666723,1
0.4130157388245749,0
0.5671715956476445,0
0.3297804425999783,0
0.7729644884315144,0
0.40567887953115617,0
0.6463117502797053,0
0.6785268342276383,0
0.5602591541633468,0
0.6508134867280595,0
0.987233021333149,1
0.4225776532818701,0
0.5691600555080408,0
0.3361653681870079,0
0.7666641720020148,0
0.4245854638633482,0
0.6218620174666398,0
0.7160887618595816,0
0.5697605456203475,0
0.6577287514540103,0
0.6966752712714649,1
0.4685285542854934,0
0.6201626705992572,0
0.2814558539133539,0
0.7601650287454575,0
0.5697720387589105,0
0.7388153720948255,0
0.5776685167763905,0
0.4186367046985123,0
0.6521739940029341,0
0.8366362379232068,1
0.48644815183098156,0
0.6201626705992573,0
0.31683270815470005,0
0.7412672032949802,0
0.5097067736038722,0
0.63101401138876,0
0.6788102490478023,0
0.4977921370457452,0
0.6584380142526878,0
0.702871204760782,1
0.44642840014902657,0
0.6221833292756925,0
0.32420992732656534,0
0.7423573890688789,0
0.5909078364576669,0
0.674373529445415,0
0.6162164832239994,0
0.4263890116144942,0
0.667574898181482,0
0.9359865221742775,1
0.4964032974223136,0
0.6250993541759587,0
0.3233259480261126,0
0.8312022957594217,0
0.4904457625221585,0
0.6810910519716985,0
0.727878394501125,0
0.6142077180238507,0
0.7322906436328765,0
0.9978955629623768,1
0.4150976439975855,0
0.5633496929994102,0
0.3519922521094539,0
0.758412410453309,0
0.3957690354177881,0
0.6293603592461966,0
0.6980693556277549,0
0.5691716249356876,0
0.6573878694211736,0
0.9965755518895938,1
0.4241163346838298,0
0.5755845170135628,0
0.36350812042011005,0
0.758300304316584,0
0.40490527883155963,0
0.6477053565515872,0
0.6937886927334296,0
0.5814379260943482,0
0.653096458512984,0
0.9482774786962179,1
0.4991559926223584,0
0.6056486073479909,0
0.31877755604691954,0
0.8196384148577922,0
0.4291500109513906,0
0.6626631841865962,0
0.71455718039811,0
0.6135593834104867,0
0.7150150480840107,0
0.9744826360511929,1
0.4130340436587315,0
0.5720458912024469,0
0.38215618048496597,0
0.7431588030658013,0
0.45277060580557893,0
0.6902926241369544,0
0.7054249158965802,0
0.5855547490626848,0
0.6429308555690443,0
0.8720111067334301,1
0.5084696441841237,0
0.6831740890116409,0
0.33916479579337677,0
0.8651712417449501,0
0.5253329003891207,0
0.7221924397240992,0
0.756086419824393,0
0.5614839300715642,0
0.7701574375568365,0
0.6334813409232325,0
0.3011089684272478,0
0.5697629687275112,0
0.3408522182448503,0
0.7291921073914719,0
0.5063981159291706,0
0.5175672674627879,0
0.6651847722411617,0
0.26122294127553736,0
0.7398074229921984,0
0.6599201191661477,0
0.4332485066435521,0
0.570612950957719,0
0.3553890967292645,0
0.6545090471829295,0
0.5221795051881534,0
0.4841094090937402,0
0.6980633467752422,0
0.5308872441822887,0
0.5993296227054495,0
0.6282333404944027,0
0.33637101216047016,0
0.5099103867809781,0
0.32851991462309726,0
0.5418993400789391,0
0.4078991352548099,0
0.49634573519005587,0
0.5641807130618237,0
0.4030756738506599,0
0.548360073103135,0
0.7099627402095899,0
0.3475513647820617,0
0.6244860260345492,0
0.4646820101002375,0
0.7220410013836507,0
0.5251116047561318,0
0.5843059042428969,0
0.7490104681804608,0
0.6156289945616709,0
0.6476418057096501,0
0.7662337944561305,0
0.45574252795226117,0
0.7532748500511404,0
0.423587754630505,0
0.7058434710562644,0
0.5752838750712317,0
0.730325604229164,0
0.7664039624136844,0
0.5827435365474696,0
0.5950800025997804,0
0.5123950831332272,0
0.6543943460427127,0
0.4569807228209746,0
0.3397765272448645,0
0.6987507122998516,0
0.36448087233029736,0
0.4783361276965175,0
0.4438258907818738,0
0.467354357931281,0
0.6452187914517398,0
0.4615844124182613,0
0.6093483463563448,0
0.5663749265711602,0
0.47726289359291896,0
0.48963901794098397,0
0.41776042025242055,0
0.3903591038579211,0
0.4457438718790108,0
0.6719878002108906,0
0.40947056032371015,0
0.5924306618852794,0
0.23212393702564496,0
0.5253837093354837,0
0.6094145854386386,0
0.6389449880956447,0
0.5782189375839821,0
0.5543491629952552,0
0.708016748034864,0
0.44392065526391683,0
0.6512205362200776,0
0.6922010312672895,0
0.19075762051110268,0
0.45067536785658274,0
0.43341646124667516,0
0.6277388287520759,0
0.5894756307274142,0
0.45096615831917664,0
0.6858683866373068,0
0.37113600100211613,0
0.641385896624354,0
0.6885270337305739,0
0.21296432672723575,0
0.5036279552601711,0
0.30742112210577643,0
0.7079233798649526,0
0.45453092674257595,0
0.6389431367956585,0
0.5760337506567118,0
0.364279504749817,0
0.6415514918055351,0
0.36704085639155665,0
0.1416356245539661,0
0.4222726122374864,0
-0.09633643367826643,0
0.4872095952389363,0
0.3094475106218317,0
0.2510414819142876,0
0.500572309909707,0
0.06680038049427593,0
0.42128943378425193,0
0.6821147586194863,0
0.11773798265852047,0
0.6564946603636759,0
0.5690288267941017,0
0.6316116257101198,0
0.6230811797171684,0
0.5821497007680536,0
0.8210802822177915,0
0.5073649107538801,0
0.6218369357001852,0
0.6021923141025021,0
0.5686678303900364,0
0.4934397628117783,0
0.527578438946031,0
0.5789495243856333,0
0.4158790700285786,0
0.5888937623135008,0
0.5328422615637469,0
0.5788317284670834,0
0.5012162315835428,0
0.5109188779309592,0
0.4542521950511907,0
0.5104394554515098,0
0.12591629295210952,0
0.5670644059740441,0
0.4090942283824431,0
0.2924476570141394,0
0.4807755800007166,0
0.43145430504235377,0
0.42833653689217527,0
0.6307312566611497,0
0.2874043523900723,0
0.5387445952828035,0
0.5184960901938902,0
0.5042728365584346,0
0.5524242688164845,0
0.45611376862781516,0
0.5717144704220524,0
0.551918516472916,0
0.5187362352748388,0
0.7164460498580232,0
0.5532476679649017,0
0.5745680056540002,0
0.23668177877559915,0
0.7685583039683805,0
0.5146433650068057,0
0.5962067030045499,0
0.6031603148369862,0
0.5074239456430368,0
0.5780702309481678,0
0.5581470338993381,0
0.31728146188805834,0
0.5450925889985263,0
0.3517556188012303,0
0.5439204033566442,0
0.467233897938538,0
0.38095701018322686,0
0.5255227243721333,0
0.47286633966933106,0
0.5220468525056703,0
0.605194900855242,0
0.12258781657323119,0
0.49800126974599773,0
0.35757034778478025,0
0.6132634393698471,0
0.4464271503330999,0
0.38626691339452945,0
0.6738479622486949,0
0.279831899589121,0
0.6267221991188192,0
0.5271678686170763,0
0.26679151168683374,0
0.5721705134360331,0
0.4936379941005164,0
0.6249917969929841,0
0.629916768249869,0
0.5040027815088824,0
0.6795065159843486,0
0.2654393320396084,0
0.6850439153596004,0
0.5081584880161167,0
0.5290296718890628,0
0.7100871895171592,0
0.6263312365746707,0
0.5101463323936928,0
0.5632303794582716,0
0.41919832494662657,0
0.5781027599222549,0
0.5889229395747975,0
0.48449339296739263,0
0.8073880718672706,0
0.5115168936540083,0
0.6691437777057596,0
0.46088939269883905,0
0.7725248465863487,0
0.513124735043424,0
0.6545387384469269,0
0.6690995673609189,0
0.6244269812307598,0
0.7291176345102472,0
0.6433123859985119,0
0.44336672699200824,0
0.615189296887771,0
0.42131968077705656,0
0.7389921983566913,0
0.4905231113706263,0
0.6624719621177716,0
0.6465160765836411,0
0.5502146427171994,0
0.7163743667065327,0
0.47906446362389676,0
0.3543757426172142,0
0.48728410020503155,0
0.629211229696688,0
0.46376368127294093,0
0.4176601521702319,0
0.5118053396445286,0
0.4884513235592904,0
0.6299333714113557,0
0.4704329257119159,0
0.5619048256325911,0
0.3726340125964358,0
0.4071089407398661,0
0.4979873725917695,0
0.5041150323170045,0
0.3412437296129255,0
0.33705776960299966,0
0.5270001562696308,0
0.596723436387663,0
0.49086903325116904,0
0.638910097043491,0
0.3735558070264331,0
0.7346022385180202,0
0.27434235821830316,0
0.7923014717984436,0
0.5490131899060333,0
0.5815071382468507,0
0.6654360022689946,0
0.352060862702929,0
0.7442545736338524,0
0.49912499630711576,0
0.5217755508440007,0
0.4175443321382996,0
0.3300388096672418,0
0.48584509818085403,0
0.4183620018932589,0
0.36205936132279076,0
0.4815648983367808,0
0.6037712517948749,0
0.32717771141420265,0
0.3880786126798451,0
0.5171924813712762,0
0.5899853630588529,0
0.48370338400774426,0
0.5539511535298792,0
0.3852196874206784,0
0.277050970583062,0
0.4007358993975751,0
0.6456257773339955,0
0.4833218202288751,0
0.7717193313364067,0
0.355978912948532,0
0.6346383768924667,0
0.41863341921442787,0
0.8537584852327944,0
0.5590946737237397,0
0.694062669095971,0
0.6728461640411821,0
0.45628203888196933,0
0.8076605785108317,0
0.5850848831188851,0
0.18327793188070335,0
0.4561354280972009,0
0.43966294016315255,0
0.6616451942426784,0
0.4311854089893618,0
0.6135216198380675,0
0.5474759740901821,0
0.36227651719496873,0
0.6689394198833687,0
0.5119553020918407,0
0.38600821137550695,0
0.5775326163715808,0
0.061008199763081604,0
0.5730158407435126,0
0.4971161262858398,0
0.4273127365877862,0
0.5724000605353546,0
0.41030156246561944,0
0.4594133944084321,0
0.4934252778614662,0
0.34468142350505837,0
0.6365285352888144,0
0.38647875818778094,0
0.5303392265166531,0
0.5229763792015997,0
0.3435988509590712,0
0.5482564859280954,0
0.41276273736298297,0
0.5429967551309719,0
0.7700398871255819,0
0.4416952659999644,0
0.5612295120966501,0
0.3058893721527587,0
0.8349662521848193,0
0.5723482960315925,0
0.7057278704983836,0
0.6684920250148444,0
0.35485966858327184,0
0.7737025828934377,0
0.6918358378011622,0
