type,rho
brightness_adjustment,0.5708520651225489
brightness_adjustment,0.7155642169174541
brightness_adjustment,0.5421743832133229
brightness_adjustment,0.3039392482045721
brightness_adjustment,0.3278290451457973
brightness_adjustment,0.6440644902731196
brightness_adjustment,0.5827117437224075
brightness_adjustment,0.44882252483285184
brightness_adjustment,0.5919396783440968
brightness_adjustment,0.805901649139007
brightness_adjustment,0.78767653609796
brightness_adjustment,0.5948867610374465
brightness_adjustment,0.27401400900953576
brightness_adjustment,0.3134752411123854
brightness_adjustment,0.1178761339793544
brightness_adjustment,0.08920954361126722
brightness_adjustment,0.4334214866291279
brightness_adjustment,0.5044238445846057
brightness_adjustment,0.590815810892184
brightness_adjustment,0.5383723208565858
brightness_adjustment,0.10545016692667927
brightness_adjustment,0.2700818702159506
brightness_adjustment,0.5758785747579594
brightness_adjustment,0.48090371516078406
brightness_adjustment,0.371041015503407
brightness_adjustment,0.4331564482481168
brightness_adjustment,0.25535876514816225
brightness_adjustment,0.18666369509283376
brightness_adjustment,0.5434578695335586
brightness_adjustment,0.7520223308406351
brightness_adjustment,0.7195692026873913
brightness_adjustment,0.5001669027780209
brightness_adjustment,0.4246685428603904
brightness_adjustment,0.6755391516427856
brightness_adjustment,0.600526261343371
brightness_adjustment,0.266421893354104
brightness_adjustment,0.24029955092159955
brightness_adjustment,0.5003569859800074
brightness_adjustment,0.532986490974844
brightness_adjustment,0.2483088512093847
brightness_adjustment,0.4913858437830913
brightness_adjustment,0.5265367306360028
brightness_adjustment,0.5923433679438608
brightness_adjustment,0.4485578935019505
brightness_adjustment,0.7434257354579279
brightness_adjustment,0.8880959447834866
brightness_adjustment,0.9090487605224705
brightness_adjustment,0.7087468320060099
brightness_adjustment,0.1690275499712277
brightness_adjustment,0.5344699603911331
brightness_adjustment,0.5811112373999663
brightness_adjustment,0.18551486511239532
brightness_adjustment,0.22173841804776104
brightness_adjustment,0.5567598126879824
brightness_adjustment,0.7575642281476985
brightness_adjustment,0.6251004944176066
brightness_adjustment,0.7694681674214091
brightness_adjustment,0.8513892238627547
brightness_adjustment,0.8535568748685403
brightness_adjustment,0.3331061122944768
brightness_adjustment,0.5461578756087764
brightness_adjustment,0.6976178600686084
brightness_adjustment,0.5465648247175701
brightness_adjustment,0.05908340459426975
brightness_adjustment,0.7059410192448654
brightness_adjustment,0.8069601910272437
brightness_adjustment,0.835095578109036
brightness_adjustment,0.6645667682049193
brightness_adjustment,0.31183934477829445
brightness_adjustment,0.548842458334536
brightness_adjustment,0.7081506803738924
brightness_adjustment,0.5819576690540985
brightness_adjustment,0.3664437185057225
brightness_adjustment,0.6745025407631287
brightness_adjustment,0.670161477784208
brightness_adjustment,0.42051152831220834
brightness_adjustment,0.5708462707756025
brightness_adjustment,0.7253305620298176
brightness_adjustment,0.7316159899856011
brightness_adjustment,0.5287387463952874
brightness_adjustment,0.583214813764962
brightness_adjustment,0.766255408059741
brightness_adjustment,0.7759297702212644
brightness_adjustment,0.5778119028118287
brightness_adjustment,0.7531759986993922
brightness_adjustment,0.8466074246043784
brightness_adjustment,0.8281813836381537
brightness_adjustment,0.7244950243366307
brightness_adjustment,0.6539917567993984
brightness_adjustment,0.7009786106479382
brightness_adjustment,0.6633392135638776
brightness_adjustment,0.5911814070481723
brightness_adjustment,0.49787617781001214
brightness_adjustment,0.6142798954066272
brightness_adjustment,0.637105177758705
brightness_adjustment,0.4561198727135418
brightness_adjustment,0.12794634454869103
brightness_adjustment,0.5557037425188025
brightness_adjustment,0.6897366291342245
brightness_adjustment,0.3869546151858521
brightness_adjustment,0.6649552488299044
brightness_adjustment,0.9119083058850997
brightness_adjustment,0.9146860420192767
brightness_adjustment,0.8557483911250293
brightness_adjustment,0.5820794837986227
brightness_adjustment,0.798643601793127
brightness_adjustment,0.7948725606463414
brightness_adjustment,0.6472631840162897
brightness_adjustment,0.45384306590841544
brightness_adjustment,0.6352637282689417
brightness_adjustment,0.6237202725187229
brightness_adjustment,0.42095771688698225
brightness_adjustment,0.824214022662287
brightness_adjustment,0.8585348511675398
brightness_adjustment,0.8495884012093204
brightness_adjustment,0.5816308954500754
brightness_adjustment,0.48879341638251383
brightness_adjustment,0.6769155441366107
brightness_adjustment,0.5896957845704319
brightness_adjustment,0.385091574128713
brightness_adjustment,0.7288137359742622
brightness_adjustment,0.8238261313858879
brightness_adjustment,0.8163721396476219
brightness_adjustment,0.6525852419664624
brightness_adjustment,0.7129379600138825
brightness_adjustment,0.8294779801023827
brightness_adjustment,0.8091489611320375
brightness_adjustment,0.35327475900291266
brightness_adjustment,0.8921576925180302
brightness_adjustment,0.9275195986562188
brightness_adjustment,0.9117889437095975
brightness_adjustment,0.8110399170651674
brightness_adjustment,0.5979212854433557
brightness_adjustment,0.7436786729867894
brightness_adjustment,0.506133314750379
brightness_adjustment,0.3525742681920769
brightness_adjustment,0.5475759944744677
brightness_adjustment,0.8122223530591969
brightness_adjustment,0.7735523709894866
brightness_adjustment,0.5256468918713088
brightness_adjustment,0.5833446084624245
brightness_adjustment,0.7513279569901925
brightness_adjustment,0.5783710112538631
brightness_adjustment,0.41141181507322994
brightness_adjustment,0.18911440726698156
brightness_adjustment,0.577631557842473
brightness_adjustment,0.6905536184799406
brightness_adjustment,0.32216823414634777
brightness_adjustment,0.4895997589918987
brightness_adjustment,0.7021409186578639
